area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco,bairro_Barcelona,bairro_Boa Vista,bairro_Centro,bairro_Ceramica,bairro_Fundacao,bairro_Jardim Sao Caetano,bairro_Maua,bairro_Nova Gerty,bairro_Olimpico,bairro_Osvaldo Cruz,bairro_Santa Maria,bairro_Santa Paula,bairro_Santo Antonio
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.9139933284070092,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.4091687990241881,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.006308314498546871,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.2470354151367813,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,0,0,0,-1.448465657399602,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,0.7672670074914247,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.2390721500022507,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.22116723957888884,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.09583286661535603,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.5756012742607126,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,1,0,1.5506068385135048,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.3554540677541026,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.4091687990241881,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,0,0,0,-0.3473136663628493,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-0.15035965170586915,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,-1.8334212315018807,365000,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.2632958983342254,0.3333333333333333,0.0,0.2,0,0,1,0,0,-0.8844609790637042,389000,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.7672670074914247,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.2390721500022507,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3554540677541026,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,0,1,1,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,0,1,-1.8647548247427643,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.3196442469073789,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.006308314498546871,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,0,0,0,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,1,0,0,0,0.22116723957888884,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,0,0.476312213111795,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,-0.19512192776427373,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-0.5756012742607126,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,0,0,0,0.7672670074914247,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,0,0,1,1,-1.9139933284070092,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,0,1,1,1.3849864170974078,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,0,0,0,0.6240277241045301,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,1.3849864170974078,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.2470354151367813,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.4091687990241881,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,0,0,1,1,-0.15035965170586915,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.6240277241045301,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,0,0,1.5506068385135048,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,0,0,0.2390721500022507,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,0,1,0.6240277241045301,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.08240418379783465,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,0,1,1,0,1.5506068385135048,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,2.011658281915072,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.368882750571624,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,1,1,0,-0.08321623761826229,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,1,1,0,1.3849864170974078,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.6240277241045301,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.5434556271994018,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.2390721500022507,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.8558023695310837,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,1,1,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,-1.8558023695310837,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,-0.08321623761826229,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,1,0,-1.2470354151367813,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,-0.19512192776427373,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,0,0,0.5434556271994018,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.4091687990241881,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.3196442469073789,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.08321623761826229,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.08240418379783465,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.476312213111795,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,-0.5756012742607126,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.22116723957888884,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.7672670074914247,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,-0.3473136663628493,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,-0.19512192776427373,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.22116723957888884,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.2470354151367813,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,0,1,1,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.7672670074914247,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,0,0,0,0.09583286661535603,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,-0.5756012742607126,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,0,0.09583286661535603,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,0,1,1,0.3554540677541026,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,0,1,1,1,-0.15035965170586915,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,0,0,0.368882750571624,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.4091687990241881,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,0,0,1,1,0.4091687990241881,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3196442469073789,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.09583286661535603,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,1.0000000000000002,1.0000000000000002,1,0,1,1,0,-0.3473136663628493,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,1,1,1,0,0.7672670074914247,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.476312213111795,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,0,0,0,-1.8334212315018807,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,0,1,1.5506068385135048,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,1,0,1.5506068385135048,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,-1.2470354151367813,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,0,1,1,0,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.5926941308636469,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.5926941308636469,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.8647548247427643,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.9139933284070092,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.3473136663628493,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,0.3196442469073789,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.8334212315018807,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,0,0.3554540677541026,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,0,1,0,0,0.4091687990241881,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.09583286661535603,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,1.5506068385135048,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.5926941308636469,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.3554540677541026,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.5926941308636469,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,0,1,1,-0.08321623761826229,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,0,1,0,0,0.2390721500022507,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,0,0,0,-0.08321623761826229,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.006308314498546871,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.08240418379783465,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,0,1,1,0,0.09583286661535603,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,1,1,1,0,0.006308314498546871,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,1,0,-1.8647548247427643,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,0,1,0,0,-1.9139933284070092,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,0,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.476312213111795,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,1,1,1,0,0.4091687990241881,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,0,0,0,2.011658281915072,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.3196442469073789,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.3196442469073789,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.08240418379783465,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,0,1,1,-0.19512192776427373,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,1,1,0,1.5506068385135048,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,0,0,1.5729879765427068,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,2.011658281915072,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,1.3849864170974078,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,1.0000000000000002,1.0000000000000002,0,0,1,1,1,0.368882750571624,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.3867876609949858,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,0,0,0,-0.19512192776427373,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.08240418379783465,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,0,0,-0.19512192776427373,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,0,0,1,1,0.3554540677541026,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-0.08321623761826229,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.2390721500022507,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,0,1,0,0,1.3849864170974078,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,0,1,1,1,0,0.5434556271994018,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.2470354151367813,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.2390721500022507,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,0,1,0,0,0.006308314498546871,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.8334212315018807,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,0,0,0,-1.448465657399602,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.006308314498546871,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.7672670074914247,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7003225237285311,0.3333333333333333,0.0,0.0,1,0,0,1,1,1.5506068385135048,390000,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5255118735708089,0.3333333333333333,0.0,0.0,1,0,0,1,1,0.09583286661535603,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.2,0.2,1,1,1,1,0,-1.8334212315018807,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.8,0.8,0,1,1,1,1,0.3867876609949858,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.8558023695310837,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.8334212315018807,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.448465657399602,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,0,0,0,-0.15035965170586915,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.0,0.0,0,0,1,0,0,1.3849864170974078,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.006308314498546871,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,0,1,1,1.3849864170974078,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.5926941308636469,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.09583286661535603,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.0,0.0,1,1,1,1,0,-0.15035965170586915,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,0,1,0.4091687990241881,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.7672670074914247,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.2,0.2,0,1,1,0,1,-1.8334212315018807,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.368882750571624,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.0,0.0,0,1,1,1,1,1.5506068385135048,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,-1.9139933284070092,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.9139933284070092,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.006308314498546871,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-0.15035965170586915,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.2,0.2,0,0,0,0,0,0.08240418379783465,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,-0.5756012742607126,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5255118735708089,0.3333333333333333,0.0,0.0,0,1,1,1,1,2.011658281915072,395000,0,0,0,0,0,0,0,0,1,0,0,0,0
