area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,bairro_Barcelona,bairro_Boa_Vista,bairro_Centro,bairro_Ceramica,bairro_Fundacao,bairro_Jardim_Sao_Caetano,bairro_Maua,bairro_Nova_Gerty,bairro_Olimpico,bairro_Osvaldo_Cruz,bairro_Santa_Maria,bairro_Santa_Paula,bairro_Santo_Antonio,preco
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,0,0.09583286661535603,0,0,0,1,0,0,0,0,0,0,0,0,0,430000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,1,1,0.6240277241045301,0,0,0,1,0,0,0,0,0,0,0,0,0,430000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,0,0,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.3554540677541026,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,-1.855802369531084,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,0,0,0,-1.2470354151367813,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,0,0.3196442469073789,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.3196442469073789,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.09583286661535603,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,-1.9139933284070088,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,0,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-0.3473136663628493,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.7672670074914247,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.15035965170586915,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.4091687990241881,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,1.0000000000000002,1.0000000000000002,0,1,1,1,1,0.09583286661535603,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,0,0,0,0.7672670074914247,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,0,0,1,1,0.3554540677541026,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,1.5506068385135048,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.9139933284070088,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,0,0,1,1,-1.2470354151367813,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,1.5729879765427068,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,0.4091687990241881,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,0.09583286661535603,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,0.006308314498546871,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,0,1,1,0,0.006308314498546871,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.4091687990241881,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,0.3867876609949858,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,0,0,0.7672670074914247,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,-0.3473136663628493,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.5926941308636469,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,1,0,0.006308314498546871,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,2.011658281915072,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.4091687990241881,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3867876609949858,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,0,0,0,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,0.006308314498546871,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,2.011658281915072,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.9139933284070088,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,1,1,2.011658281915072,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,-1.2470354151367813,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.5434556271994018,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,0,1,0.09583286661535603,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,0,1,1,0.2390721500022507,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,-1.9139933284070088,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.3473136663628493,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,1.3849864170974078,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,0,0,-0.15035965170586915,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-0.15035965170586915,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.9139933284070088,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,-0.19512192776427373,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,1.5506068385135048,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.5926941308636469,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,0.09583286661535603,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,0,0,0.4091687990241881,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,-0.15035965170586915,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,1,1,-1.8334212315018807,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.4091687990241881,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,1.5506068385135048,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.22116723957888884,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.22116723957888884,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,0,1,-0.19512192776427373,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,0,1,0.5434556271994018,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,1,0,0.36888275057162395,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,-1.2470354151367813,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.36888275057162395,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,0,0,0.09583286661535603,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.5926941308636469,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.47631221311179495,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.3867876609949858,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3554540677541026,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,1.5506068385135048,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.8334212315018807,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.19512192776427373,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,0,-1.8334212315018807,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,-1.855802369531084,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.5434556271994018,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,1,0,-0.19512192776427373,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.2390721500022507,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.7672670074914247,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.36888275057162395,1,0,0,0,0,0,0,0,0,0,0,0,0,435000
-0.5837820902900496,0.3333333333333333,0.0,0.0,1,0,1,1,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,1.5506068385135048,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.5926941308636469,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,0,1,0.36888275057162395,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,0,1,0.3196442469073789,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,0,1,1,0,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,0,1,1,-0.15035965170586915,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.3196442469073789,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.0,0.0,0,1,1,1,1,2.011658281915072,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,-0.19512192776427373,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,0,0,0,0,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,0,1,0,0,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,0,1,0,0,2.011658281915072,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,1.5506068385135048,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,-1.8334212315018807,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.855802369531084,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,0.2390721500022507,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.0,0.0,1,0,0,1,1,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,0.47631221311179495,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,0,1,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,0,1,0,0,-0.3473136663628493,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,0,1,0,0,0.2390721500022507,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.5756012742607126,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,-0.3473136663628493,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,0,1,0,0,0.5434556271994018,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,0,0,0,0,-1.855802369531084,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.8334212315018807,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.22116723957888884,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,0,0,0,0,-1.2470354151367813,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,0,1,1,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,0,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,0,1,1,1,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,0.6240277241045301,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.855802369531084,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.0,0.0,0,0,1,0,0,0.3867876609949858,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.08240418379783465,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,0,0.5926941308636469,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,0,1,0.7672670074914247,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.8334212315018807,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,0,0,1,1,0.3867876609949858,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,0,1,0,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.0,0.0,0,1,1,1,0,0.006308314498546871,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.36888275057162395,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,0,1,1,0,0.5434556271994018,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,1,1,1,1,1.5506068385135048,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,0,0,0,0,-1.855802369531084,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,0.5434556271994018,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,-0.19512192776427373,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.0,0.0,0,0,1,0,0,0.2390721500022507,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,-1.8334212315018807,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,1,1,0.7672670074914247,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,0,1,0,0,-1.9139933284070088,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,0.5434556271994018,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,1,0,1,1,0,0.22116723957888884,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,1,1,1,1,2.011658281915072,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,1,1,1,1,0,0.47631221311179495,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,0,1,0,0,-1.448465657399602,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.08321623761826229,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,0,1,1,1,-0.15035965170586915,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.0,0.0,0,1,1,0,1,0.09583286661535603,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.2,0.2,0,1,1,1,1,0.2390721500022507,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.36888275057162395,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.001079923097641924,0.6666666666666667,0.4000000000000001,0.4000000000000001,0,0,1,0,0,0.2390721500022507,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
-0.5837820902900496,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.3867876609949858,1,0,0,0,0,0,0,0,0,0,0,0,0,450000
